,GEOIDFQ,median_household_income,owner_occupied_units,renter_occupied_units,median_home_value,state,county,TRACTCE,year,owner_renter_ratio
1164,1400000US48029121108,54414,3768,3587,187600.0,48,029,121108,2015,1.05045999442431
1165,1400000US48029171912,88309,5885,684,155500.0,48,029,171912,2015,8.603801169590643
1166,1400000US48029150800,14197,516,2886,64600.0,48,029,150800,2015,0.1787941787941788
1167,1400000US48029171200,28350,2993,1700,55100.0,48,029,171200,2015,1.7605882352941176
1168,1400000US48029141800,43365,2986,1257,86900.0,48,029,141800,2015,2.375497215592681
1169,1400000US48029181712,74957,3250,555,142000.0,48,029,181712,2015,5.8558558558558556
1170,1400000US48029181602,38772,3536,2773,99900.0,48,029,181602,2015,1.275153263613415
1171,1400000US48029121505,59543,3631,1463,102600.0,48,029,121505,2015,2.4818865345181136
1172,1400000US48029140300,29575,2171,1056,62400.0,48,029,140300,2015,2.055871212121212
1173,1400000US48029152000,37734,722,1597,150200.0,48,029,152000,2015,0.45209768315591736
1174,1400000US48029170101,27863,2225,1908,47600.0,48,029,170101,2015,1.1661425576519917
1175,1400000US48029171802,29620,1932,4465,69300.0,48,029,171802,2015,0.43269876819708847
1176,1400000US48029141101,24865,1068,2990,75400.0,48,029,141101,2015,0.35719063545150503
1177,1400000US48029141102,29375,1773,1542,75500.0,48,029,141102,2015,1.149805447470817
1178,1400000US48029141403,48125,2322,1895,88300.0,48,029,141403,2015,1.22532981530343
1179,1400000US48029141404,43500,3601,1712,89400.0,48,029,141404,2015,2.1033878504672896
1180,1400000US48029151301,37652,3845,2047,74300.0,48,029,151301,2015,1.8783585735222277
1181,1400000US48029151302,42083,1980,1163,77300.0,48,029,151302,2015,1.702493551160791
1182,1400000US48029152201,43732,6472,1194,74100.0,48,029,152201,2015,5.420435510887772
1183,1400000US48029152202,53778,3479,1273,77800.0,48,029,152202,2015,2.7329143754909664
1184,1400000US48029160501,16939,1413,2456,67300.0,48,029,160501,2015,0.5753257328990228
1185,1400000US48029160901,32826,1632,1460,69800.0,48,029,160901,2015,1.1178082191780823
1186,1400000US48029160902,30927,3183,1685,59800.0,48,029,160902,2015,1.8890207715133531
1187,1400000US48029161303,38084,3087,1934,61400.0,48,029,161303,2015,1.5961737331954498
1188,1400000US48029181503,49013,1736,5107,144400.0,48,029,181503,2015,0.33992559232426084
1189,1400000US48029181703,65725,5184,2060,180600.0,48,029,181703,2015,2.516504854368932
1190,1400000US48029180300,33618,2547,1732,85000.0,48,029,180300,2015,1.470554272517321
1191,1400000US48029121122,78242,4614,781,164700.0,48,029,121122,2015,5.907810499359795
1192,1400000US48029121605,60392,1579,607,103600.0,48,029,121605,2015,2.6013179571663922
1193,1400000US48029121606,56052,2724,2361,104700.0,48,029,121606,2015,1.153748411689962
1194,1400000US48029121702,67003,4006,3186,200300.0,48,029,121702,2015,1.2573760200878845
1195,1400000US48029121808,82167,2538,989,151300.0,48,029,121808,2015,2.5662285136501515
1196,1400000US48029121809,66679,4011,1130,134700.0,48,029,121809,2015,3.549557522123894
1197,1400000US48029121810,73229,4042,759,149800.0,48,029,121810,2015,5.325428194993412
1198,1400000US48029121811,78979,4377,713,171100.0,48,029,121811,2015,6.138849929873773
1199,1400000US48029121812,61074,4799,1342,137500.0,48,029,121812,2015,3.576005961251863
1200,1400000US48029121813,57679,1180,276,118700.0,48,029,121813,2015,4.27536231884058
1201,1400000US48029121903,105374,4722,790,234300.0,48,029,121903,2015,5.977215189873418
1202,1400000US48029121904,110089,3135,514,198600.0,48,029,121904,2015,6.099221789883268
1203,1400000US48029121905,96146,4354,1602,362600.0,48,029,121905,2015,2.717852684144819
1204,1400000US48029121906,88721,3715,1810,207100.0,48,029,121906,2015,2.052486187845304
1205,1400000US48029161304,30345,2948,1191,57200.0,48,029,161304,2015,2.475230898404702
1206,1400000US48029161400,61090,0,1607,,48,029,161400,2015,0.0
1207,1400000US48029160502,38279,2317,1825,69900.0,48,029,160502,2015,1.2695890410958903
1208,1400000US48029161504,37561,2768,1822,74900.0,48,029,161504,2015,1.5192096597145994
1209,1400000US48029161503,41417,2798,1168,71900.0,48,029,161503,2015,2.3955479452054793
1210,1400000US48029161801,50083,2949,1010,125500.0,48,029,161801,2015,2.9198019801980197
1211,1400000US48029161802,42885,4138,3485,84800.0,48,029,161802,2015,1.1873744619799138
1212,1400000US48029161901,44271,664,429,95900.0,48,029,161901,2015,1.5477855477855478
1213,1400000US48029161902,53953,6464,1433,106700.0,48,029,161902,2015,4.510816468946267
1214,1400000US48029162003,39545,3712,1455,72600.0,48,029,162003,2015,2.5512027491408933
1215,1400000US48029162004,41250,2338,959,101600.0,48,029,162004,2015,2.437956204379562
1216,1400000US48029171301,31333,1962,933,64600.0,48,029,171301,2015,2.102893890675241
1217,1400000US48029171302,34583,2388,1087,76400.0,48,029,171302,2015,2.196872125114995
1218,1400000US48029181727,60545,2542,1123,115600.0,48,029,181727,2015,2.263579697239537
1219,1400000US48029181728,60250,7781,3416,135200.0,48,029,181728,2015,2.2778103044496487
1220,1400000US48029181729,82992,4866,688,175400.0,48,029,181729,2015,7.0726744186046515
1221,1400000US48029181730,54676,2796,1304,122700.0,48,029,181730,2015,2.144171779141104
1222,1400000US48029181731,71729,6544,928,127800.0,48,029,181731,2015,7.051724137931035
1223,1400000US48029181813,47662,1795,5077,185800.0,48,029,181813,2015,0.3535552491628915
1224,1400000US48029181814,54579,1613,2749,200700.0,48,029,181814,2015,0.5867588213895962
1225,1400000US48029181816,84079,4153,447,162800.0,48,029,181816,2015,9.29082774049217
1226,1400000US48029181815,72067,2327,1624,176000.0,48,029,181815,2015,1.4328817733990147
1227,1400000US48029181817,61438,2180,1272,161500.0,48,029,181817,2015,1.7138364779874213
1228,1400000US48029181818,52971,3065,2775,154400.0,48,029,181818,2015,1.1045045045045045
1229,1400000US48029181819,55811,3466,2877,169000.0,48,029,181819,2015,1.2047271463329858
1230,1400000US48029181820,22278,698,3571,232200.0,48,029,181820,2015,0.19546345561467376
1231,1400000US48029181821,61890,2670,974,158000.0,48,029,181821,2015,2.7412731006160165
1232,1400000US48029181822,67533,3154,1997,144000.0,48,029,181822,2015,1.5793690535803706
1233,1400000US48029181824,77321,4363,1179,157800.0,48,029,181824,2015,3.700593723494487
1234,1400000US48029181825,79805,2233,1231,216000.0,48,029,181825,2015,1.8139723801787164
1235,1400000US48029181826,78770,6095,841,154200.0,48,029,181826,2015,7.247324613555291
1236,1400000US48029181823,64928,1386,1490,159800.0,48,029,181823,2015,0.9302013422818792
1237,1400000US48029181901,34671,673,3484,280300.0,48,029,181901,2015,0.19316877152698048
1238,1400000US48029181902,134773,5537,1203,390400.0,48,029,181902,2015,4.602660016625104
1239,1400000US48029182001,90950,4516,1024,215100.0,48,029,182001,2015,4.41015625
1240,1400000US48029182002,116083,8381,1123,301500.0,48,029,182002,2015,7.463045414069457
1241,1400000US48029182003,91389,3126,996,260900.0,48,029,182003,2015,3.13855421686747
1242,1400000US48029182105,116452,2293,92,286500.0,48,029,182105,2015,24.92391304347826
1243,1400000US48029182106,117169,6287,186,316900.0,48,029,182106,2015,33.80107526881721
1244,1400000US48029190503,41156,2201,1459,111800.0,48,029,190503,2015,1.5085675119945168
1245,1400000US48029190504,37197,1925,964,102100.0,48,029,190504,2015,1.9968879668049793
1246,1400000US48029190603,41505,1996,958,74200.0,48,029,190603,2015,2.083507306889353
1247,1400000US48029191005,39290,1406,1131,74500.0,48,029,191005,2015,1.2431476569407605
1248,1400000US48029191006,31563,4480,1798,73000.0,48,029,191006,2015,2.4916573971078977
1249,1400000US48029160702,22076,2241,2773,70200.0,48,029,160702,2015,0.8081500180310134
1250,1400000US48029161600,37979,2518,2120,73900.0,48,029,161600,2015,1.1877358490566037
1251,1400000US48029170200,25013,2836,2795,61300.0,48,029,170200,2015,1.014669051878354
1252,1400000US48029131601,81250,2159,1114,199500.0,48,029,131601,2015,1.9380610412926391
1253,1400000US48029131700,88250,12,1058,,48,029,131700,2015,0.011342155009451797
1254,1400000US48029141200,32088,4440,2532,78900.0,48,029,141200,2015,1.7535545023696681
1255,1400000US48029150100,29789,2850,2379,61300.0,48,029,150100,2015,1.1979823455233292
1256,1400000US48029150600,32971,2954,1891,67900.0,48,029,150600,2015,1.5621364357482814
1257,1400000US48029151100,37610,4183,2813,67900.0,48,029,151100,2015,1.4870245289726272
1258,1400000US48029151400,31161,2453,2349,80900.0,48,029,151400,2015,1.044274159216688
1259,1400000US48029172002,72307,8859,1872,165900.0,48,029,172002,2015,4.732371794871795
1260,1400000US48029181716,51400,4908,2991,93000.0,48,029,181716,2015,1.6409227683049148
1261,1400000US48029191003,35885,3718,4436,93200.0,48,029,191003,2015,0.8381424706943192
1262,1400000US48029121404,28557,2384,2469,73400.0,48,029,121404,2015,0.9655731065208586
1263,1400000US48029171902,36259,4734,7709,125500.0,48,029,171902,2015,0.6140874302763004
1264,1400000US48029180400,26598,1709,2758,87200.0,48,029,180400,2015,0.6196519216823785
1265,1400000US48029180701,44318,1162,2337,276600.0,48,029,180701,2015,0.4972186563970903
1266,1400000US48029181100,56705,4054,2134,163300.0,48,029,181100,2015,1.8997188378631678
1267,1400000US48029191405,65742,5308,2523,213900.0,48,029,191405,2015,2.103844629409433
1268,1400000US48029170900,21370,1485,1682,54800.0,48,029,170900,2015,0.8828775267538644
1269,1400000US48029180503,44464,3356,1284,90500.0,48,029,180503,2015,2.6137071651090342
1270,1400000US48029180602,36156,1849,1171,121300.0,48,029,180602,2015,1.5789923142613151
1271,1400000US48029191102,70278,1854,768,240600.0,48,029,191102,2015,2.4140625
1272,1400000US48029131612,57782,1632,354,133000.0,48,029,131612,2015,4.610169491525424
1273,1400000US48029131613,61453,3540,1092,126800.0,48,029,131613,2015,3.241758241758242
1274,1400000US48029191411,59031,2025,2343,270100.0,48,029,191411,2015,0.8642765685019206
1275,1400000US48029191412,153864,2213,149,390900.0,48,029,191412,2015,14.85234899328859
1276,1400000US48029191413,63740,4005,2034,219200.0,48,029,191413,2015,1.9690265486725664
1277,1400000US48029191503,78934,3681,1403,220600.0,48,029,191503,2015,2.623663578047042
1278,1400000US48029191504,204821,2432,32,614800.0,48,029,191504,2015,76.0
1279,1400000US48029191505,158958,2025,173,414100.0,48,029,191505,2015,11.705202312138729
1280,1400000US48029191506,66502,3106,2434,277600.0,48,029,191506,2015,1.276088742810189
1281,1400000US48029191701,112955,1469,67,311300.0,48,029,191701,2015,21.925373134328357
1282,1400000US48029191806,149744,6981,1422,395300.0,48,029,191806,2015,4.909282700421941
1283,1400000US48029191807,114041,3297,1143,572400.0,48,029,191807,2015,2.884514435695538
1284,1400000US48029191808,121250,3262,727,310900.0,48,029,191808,2015,4.486932599724897
1285,1400000US48029191809,101047,5865,1177,294800.0,48,029,191809,2015,4.983007646559049
1286,1400000US48029191810,97540,2949,2490,299600.0,48,029,191810,2015,1.1843373493975904
1287,1400000US48029181713,62530,5373,2523,125500.0,48,029,181713,2015,2.1296076099881094
1288,1400000US48029181505,63236,3423,1363,125900.0,48,029,181505,2015,2.511371973587674
1289,1400000US48029191811,111857,4124,762,295800.0,48,029,191811,2015,5.412073490813648
1290,1400000US48029191702,71917,4162,3496,267400.0,48,029,191702,2015,1.1905034324942791
1291,1400000US48029191812,176806,4668,188,390300.0,48,029,191812,2015,24.829787234042552
1292,1400000US48029191813,102488,5583,1128,210300.0,48,029,191813,2015,4.949468085106383
1293,1400000US48029191814,108682,4051,527,222500.0,48,029,191814,2015,7.686907020872865
1294,1400000US48029191815,117028,4234,1265,266100.0,48,029,191815,2015,3.34703557312253
1295,1400000US48029191816,65149,1527,1480,366100.0,48,029,191816,2015,1.0317567567567567
1296,1400000US48029191817,77317,7043,4734,239100.0,48,029,191817,2015,1.4877482044782424
1297,1400000US48029191900,25821,2372,2571,68800.0,48,029,191900,2015,0.9225982108129133
1298,1400000US48029192000,30632,1168,2977,242700.0,48,029,192000,2015,0.3923412831709775
1299,1400000US48029192100,68843,1550,1322,239700.0,48,029,192100,2015,1.172465960665658
1300,1400000US48029192200,42197,211,1237,79400.0,48,029,192200,2015,0.17057396928051738
1301,1400000US48029192300,87292,2786,1615,316600.0,48,029,192300,2015,1.7250773993808048
1302,1400000US48029980001,-666666666,0,0,,48,029,980001,2015,
1303,1400000US48029980002,-666666666,22,0,,48,029,980002,2015,inf
1304,1400000US48029980003,46667,0,752,,48,029,980003,2015,0.0
1305,1400000US48029980004,-666666666,0,0,,48,029,980004,2015,
1306,1400000US48029980005,-666666666,26,0,,48,029,980005,2015,inf
1307,1400000US48029191201,52222,2316,706,150400.0,48,029,191201,2015,3.2804532577903682
1308,1400000US48029191202,48615,2385,2545,161300.0,48,029,191202,2015,0.93713163064833
1309,1400000US48029190604,33664,2540,1791,69700.0,48,029,190604,2015,1.4182021217197096
1310,1400000US48029191303,64097,1091,494,168500.0,48,029,191303,2015,2.208502024291498
1311,1400000US48029191304,36154,683,1751,137900.0,48,029,191304,2015,0.39006282124500286
1312,1400000US48029191410,36132,678,5031,146600.0,48,029,191410,2015,0.1347644603458557
1313,1400000US48029121907,95679,9396,1527,237200.0,48,029,121907,2015,6.153241650294696
1314,1400000US48029121908,108344,2486,279,282800.0,48,029,121908,2015,8.910394265232975
1315,1400000US48029121909,73850,3822,2093,160500.0,48,029,121909,2015,1.826086956521739
1316,1400000US48029121910,96389,3673,1167,194900.0,48,029,121910,2015,3.1473864610111395
1317,1400000US48029130402,22485,1875,2480,51200.0,48,029,130402,2015,0.7560483870967742
1318,1400000US48029131503,52208,2753,977,91600.0,48,029,131503,2015,2.8178096212896624
1319,1400000US48029131504,49066,2502,1081,74900.0,48,029,131504,2015,2.314523589269195
1320,1400000US48029130401,27609,2393,1662,62800.0,48,029,130401,2015,1.4398315282791818
1321,1400000US48029131401,59517,5960,2339,110200.0,48,029,131401,2015,2.5480974775545104
1322,1400000US48029131402,42328,2408,374,81900.0,48,029,131402,2015,6.438502673796791
1323,1400000US48029131505,62531,3133,1045,113500.0,48,029,131505,2015,2.998086124401914
1324,1400000US48029171402,33592,4574,1200,69400.0,48,029,171402,2015,3.8116666666666665
1325,1400000US48029171401,32738,2823,1927,88900.0,48,029,171401,2015,1.4649714582252205
1326,1400000US48029171501,28531,1453,1076,68800.0,48,029,171501,2015,1.350371747211896
1327,1400000US48029171502,25735,3517,1438,52600.0,48,029,171502,2015,2.445757997218359
1328,1400000US48029171601,29965,2880,1729,65200.0,48,029,171601,2015,1.6657027183342972
1329,1400000US48029171602,20469,1664,1384,69400.0,48,029,171602,2015,1.2023121387283238
1330,1400000US48029171913,41607,3125,2422,90200.0,48,029,171913,2015,1.2902559867877788
1331,1400000US48029171914,60864,4822,823,106200.0,48,029,171914,2015,5.859052247873633
1332,1400000US48029171915,71692,1792,506,109400.0,48,029,171915,2015,3.541501976284585
1333,1400000US48029171916,66991,5695,2135,152500.0,48,029,171916,2015,2.667447306791569
1334,1400000US48029171917,74828,6912,3070,146300.0,48,029,171917,2015,2.2514657980456025
1335,1400000US48029171918,77846,3686,2486,152300.0,48,029,171918,2015,1.4827031375703943
1336,1400000US48029171919,56844,3528,666,126800.0,48,029,171919,2015,5.297297297297297
1337,1400000US48029171920,60813,6125,2727,104500.0,48,029,171920,2015,2.246057939127246
1338,1400000US48029171921,58521,3479,1815,92300.0,48,029,171921,2015,1.9168044077134987
1339,1400000US48029171922,64821,2700,709,111600.0,48,029,171922,2015,3.8081805359661494
1340,1400000US48029171923,58288,6530,3741,123300.0,48,029,171923,2015,1.7455225875434375
1341,1400000US48029171924,79435,2500,3033,229200.0,48,029,171924,2015,0.8242664029014177
1342,1400000US48029171925,67934,7438,2254,141200.0,48,029,171925,2015,3.2999112688553685
1343,1400000US48029172003,80833,4050,1977,164400.0,48,029,172003,2015,2.04855842185129
1344,1400000US48029172004,81731,3509,442,258000.0,48,029,172004,2015,7.9389140271493215
1345,1400000US48029172005,90000,5335,1353,243500.0,48,029,172005,2015,3.9430894308943087
1346,1400000US48029172006,93884,6692,1059,194600.0,48,029,172006,2015,6.319169027384325
1347,1400000US48029172007,91501,9014,1571,186000.0,48,029,172007,2015,5.737746658179503
1348,1400000US48029180101,45064,3448,1552,121900.0,48,029,180101,2015,2.2216494845360826
1349,1400000US48029181403,45391,597,6582,104500.0,48,029,181403,2015,0.09070191431175935
1350,1400000US48029181722,78533,4005,917,146200.0,48,029,181722,2015,4.367502726281352
1351,1400000US48029180102,41548,1368,556,120800.0,48,029,180102,2015,2.460431654676259
1352,1400000US48029180603,44904,785,1240,122200.0,48,029,180603,2015,0.6330645161290323
1353,1400000US48029180604,44576,3152,3205,128800.0,48,029,180604,2015,0.9834633385335413
1354,1400000US48029181404,52699,287,4893,124100.0,48,029,181404,2015,0.058655221745350504
1355,1400000US48029181720,97165,4798,300,192700.0,48,029,181720,2015,15.993333333333334
1356,1400000US48029181721,74219,3438,508,146000.0,48,029,181721,2015,6.767716535433071
1357,1400000US48029181723,71655,3852,1329,120000.0,48,029,181723,2015,2.8984198645598194
1358,1400000US48029181724,95329,4587,1042,169000.0,48,029,181724,2015,4.402111324376199
1359,1400000US48029181725,36136,1845,3559,117100.0,48,029,181725,2015,0.5184040460803596
1360,1400000US48029181726,80679,8044,2187,158300.0,48,029,181726,2015,3.678097850937357
1361,1400000US48029160600,23477,2679,2433,52900.0,48,029,160600,2015,1.1011097410604191
1362,1400000US48029141900,55076,4086,1628,112400.0,48,029,141900,2015,2.5098280098280097
